Province,District,Polling Division,Name,Votes,Percent
North Central Province,ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Ibrahim Miflar,23,0.05%
North Central Province,ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Prasanna Priyankara,2,0.00%
North Central Province,ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Wimal Geeganage,4,0.01%
North Central Province,ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Sirithunga Jayasuriya,6,0.01%
North Central Province,ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,M. B. Theminimulla,2,0.00%
North Central Province,ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Pani Wijesiriwardane,2,0.00%
North Central Province,ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Duminda Nagamuwa,18,0.04%
North Central Province,ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Panagoda Don Prince Soloman Anura Liyanage,13,0.03%
North Central Province,ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Maithripala Sirisena,"23,032",53.72%
North Central Province,ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Ruwanthilaka Peduru Arachchi,6,0.01%
North Central Province,ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Anuruddha Polgampala,2,0.00%
North Central Province,ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Baththaramulle Seelarathana Thero,13,0.03%
North Central Province,ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Sarath Manamendra,10,0.02%
North Central Province,ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Arachchige Rathnayaka Sirisena,31,0.07%
North Central Province,ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Mahinda Rajapaksa,"19,643",45.82%
North Central Province,ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Namal Rajapaksa,24,0.06%
North Central Province,ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Sundaram Mahendran,5,0.01%
North Central Province,ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Jayantha Kulathunga,5,0.01%
North Central Province,ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Valid Votes,"42,872",98.85%
North Central Province,ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Rejected Votes,499,1.15%
North Central Province,ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Total Polled,"43,371",98.25%
North Central Province,ANURADHAPURA,POSTAL VOTES - ANURADHAPURA DISTRICT,Regis.Electors,"44,144",
North Central Province,ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Aithurus Mohamed Illias,372,0.07%
North Central Province,ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Ibrahim Miflar,548,0.10%
North Central Province,ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Prasanna Priyankara,76,0.01%
North Central Province,ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Wimal Geeganage,58,0.01%
North Central Province,ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Sirithunga Jayasuriya,288,0.05%
North Central Province,ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,M. B. Theminimulla,86,0.02%
North Central Province,ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Pani Wijesiriwardane,104,0.02%
North Central Province,ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Duminda Nagamuwa,324,0.06%
North Central Province,ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Panagoda Don Prince Soloman Anura Liyanage,469,0.09%
North Central Province,ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Maithripala Sirisena,"238,407",45.44%
North Central Province,ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Ruwanthilaka Peduru Arachchi,464,0.09%
North Central Province,ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Anuruddha Polgampala,129,0.02%
North Central Province,ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Baththaramulle Seelarathana Thero,98,0.02%
North Central Province,ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Sarath Manamendra,245,0.05%
North Central Province,ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Arachchige Rathnayaka Sirisena,901,0.17%
North Central Province,ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Mahinda Rajapaksa,"281,161",53.59%
North Central Province,ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Namal Rajapaksa,685,0.13%
North Central Province,ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Sundaram Mahendran,113,0.02%
North Central Province,ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Jayantha Kulathunga,105,0.02%
North Central Province,ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Valid Votes,"524,633",99.15%
North Central Province,ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Rejected Votes,"4,500",0.85%
North Central Province,ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Total Polled,"529,133",83.10%
North Central Province,ANURADHAPURA,FINAL DISTRICT RESULT - ANURADHAPURA DISTRICT,Regis.Electors,"636,733",
North Central Province,POLONNARUWA,MINNERIYA,Aithurus Mohamed Illias,37,0.06%
North Central Province,POLONNARUWA,MINNERIYA,Ibrahim Miflar,38,0.06%
North Central Province,POLONNARUWA,MINNERIYA,Prasanna Priyankara,10,0.02%
North Central Province,POLONNARUWA,MINNERIYA,Wimal Geeganage,8,0.01%
North Central Province,POLONNARUWA,MINNERIYA,Sirithunga Jayasuriya,35,0.05%
North Central Province,POLONNARUWA,MINNERIYA,M. B. Theminimulla,23,0.04%
North Central Province,POLONNARUWA,MINNERIYA,Pani Wijesiriwardane,14,0.02%
North Central Province,POLONNARUWA,MINNERIYA,Duminda Nagamuwa,120,0.18%
North Central Province,POLONNARUWA,MINNERIYA,Panagoda Don Prince Soloman Anura Liyanage,61,0.09%
North Central Province,POLONNARUWA,MINNERIYA,Maithripala Sirisena,"32,744",50.22%
North Central Province,POLONNARUWA,MINNERIYA,Ruwanthilaka Peduru Arachchi,58,0.09%
North Central Province,POLONNARUWA,MINNERIYA,Anuruddha Polgampala,12,0.02%
North Central Province,POLONNARUWA,MINNERIYA,Baththaramulle Seelarathana Thero,14,0.02%
North Central Province,POLONNARUWA,MINNERIYA,Sarath Manamendra,28,0.04%
North Central Province,POLONNARUWA,MINNERIYA,Arachchige Rathnayaka Sirisena,137,0.21%
North Central Province,POLONNARUWA,MINNERIYA,Mahinda Rajapaksa,"31,747",48.69%
North Central Province,POLONNARUWA,MINNERIYA,Namal Rajapaksa,91,0.14%
North Central Province,POLONNARUWA,MINNERIYA,Sundaram Mahendran,10,0.02%
North Central Province,POLONNARUWA,MINNERIYA,Jayantha Kulathunga,11,0.02%
North Central Province,POLONNARUWA,MINNERIYA,Valid Votes,"65,198",99.25%
North Central Province,POLONNARUWA,MINNERIYA,Rejected Votes,491,0.75%
North Central Province,POLONNARUWA,MINNERIYA,Total Polled,"65,689",78.77%
North Central Province,POLONNARUWA,MINNERIYA,Regis.Electors,"83,395",
North Central Province,POLONNARUWA,MEDIRIGIRIYA,Aithurus Mohamed Illias,28,0.05%
North Central Province,POLONNARUWA,MEDIRIGIRIYA,Ibrahim Miflar,36,0.06%
North Central Province,POLONNARUWA,MEDIRIGIRIYA,Prasanna Priyankara,10,0.02%
North Central Province,POLONNARUWA,MEDIRIGIRIYA,Wimal Geeganage,1,0.00%
North Central Province,POLONNARUWA,MEDIRIGIRIYA,Sirithunga Jayasuriya,32,0.05%
North Central Province,POLONNARUWA,MEDIRIGIRIYA,M. B. Theminimulla,9,0.01%
North Central Province,POLONNARUWA,MEDIRIGIRIYA,Pani Wijesiriwardane,8,0.01%
North Central Province,POLONNARUWA,MEDIRIGIRIYA,Duminda Nagamuwa,60,0.10%
North Central Province,POLONNARUWA,MEDIRIGIRIYA,Panagoda Don Prince Soloman Anura Liyanage,60,0.10%
North Central Province,POLONNARUWA,MEDIRIGIRIYA,Maithripala Sirisena,"32,875",53.89%
North Central Province,POLONNARUWA,MEDIRIGIRIYA,Ruwanthilaka Peduru Arachchi,73,0.12%
North Central Province,POLONNARUWA,MEDIRIGIRIYA,Anuruddha Polgampala,10,0.02%
North Central Province,POLONNARUWA,MEDIRIGIRIYA,Baththaramulle Seelarathana Thero,14,0.02%
North Central Province,POLONNARUWA,MEDIRIGIRIYA,Sarath Manamendra,14,0.02%
North Central Province,POLONNARUWA,MEDIRIGIRIYA,Arachchige Rathnayaka Sirisena,73,0.12%
North Central Province,POLONNARUWA,MEDIRIGIRIYA,Mahinda Rajapaksa,"27,623",45.28%
North Central Province,POLONNARUWA,MEDIRIGIRIYA,Namal Rajapaksa,73,0.12%
North Central Province,POLONNARUWA,MEDIRIGIRIYA,Sundaram Mahendran,5,0.01%
North Central Province,POLONNARUWA,MEDIRIGIRIYA,Jayantha Kulathunga,3,0.00%
North Central Province,POLONNARUWA,MEDIRIGIRIYA,Valid Votes,"61,007",99.50%
North Central Province,POLONNARUWA,MEDIRIGIRIYA,Rejected Votes,307,0.50%
North Central Province,POLONNARUWA,MEDIRIGIRIYA,Total Polled,"61,314",79.11%
North Central Province,POLONNARUWA,MEDIRIGIRIYA,Regis.Electors,"77,505",
North Central Province,POLONNARUWA,POLONNARUWA,Aithurus Mohamed Illias,35,0.03%
North Central Province,POLONNARUWA,POLONNARUWA,Ibrahim Miflar,82,0.07%
North Central Province,POLONNARUWA,POLONNARUWA,Prasanna Priyankara,20,0.02%
North Central Province,POLONNARUWA,POLONNARUWA,Wimal Geeganage,13,0.01%
North Central Province,POLONNARUWA,POLONNARUWA,Sirithunga Jayasuriya,56,0.05%
North Central Province,POLONNARUWA,POLONNARUWA,M. B. Theminimulla,19,0.02%
North Central Province,POLONNARUWA,POLONNARUWA,Pani Wijesiriwardane,20,0.02%
North Central Province,POLONNARUWA,POLONNARUWA,Duminda Nagamuwa,145,0.13%
North Central Province,POLONNARUWA,POLONNARUWA,Panagoda Don Prince Soloman Anura Liyanage,130,0.11%
North Central Province,POLONNARUWA,POLONNARUWA,Maithripala Sirisena,"72,875",62.86%
North Central Province,POLONNARUWA,POLONNARUWA,Ruwanthilaka Peduru Arachchi,165,0.14%
North Central Province,POLONNARUWA,POLONNARUWA,Anuruddha Polgampala,35,0.03%
North Central Province,POLONNARUWA,POLONNARUWA,Baththaramulle Seelarathana Thero,15,0.01%
North Central Province,POLONNARUWA,POLONNARUWA,Sarath Manamendra,58,0.05%
North Central Province,POLONNARUWA,POLONNARUWA,Arachchige Rathnayaka Sirisena,149,0.13%
North Central Province,POLONNARUWA,POLONNARUWA,Mahinda Rajapaksa,"41,961",36.19%
North Central Province,POLONNARUWA,POLONNARUWA,Namal Rajapaksa,123,0.11%
North Central Province,POLONNARUWA,POLONNARUWA,Sundaram Mahendran,21,0.02%
North Central Province,POLONNARUWA,POLONNARUWA,Jayantha Kulathunga,13,0.01%
North Central Province,POLONNARUWA,POLONNARUWA,Valid Votes,"115,935",99.27%
North Central Province,POLONNARUWA,POLONNARUWA,Rejected Votes,850,0.73%
North Central Province,POLONNARUWA,POLONNARUWA,Total Polled,"116,785",79.87%
North Central Province,POLONNARUWA,POLONNARUWA,Regis.Electors,"146,225",
North Central Province,POLONNARUWA,POSTAL VOTES - POLONNARUWA DISTRICT,Aithurus Mohamed Illias,7,0.05%
North Central Province,POLONNARUWA,POSTAL VOTES - POLONNARUWA DISTRICT,Ibrahim Miflar,10,0.07%
North Central Province,POLONNARUWA,POSTAL VOTES - POLONNARUWA DISTRICT,Prasanna Priyankara,,0.00%
North Central Province,POLONNARUWA,POSTAL VOTES - POLONNARUWA DISTRICT,Wimal Geeganage,,0.00%
North Central Province,POLONNARUWA,POSTAL VOTES - POLONNARUWA DISTRICT,Sirithunga Jayasuriya,6,0.04%
North Central Province,POLONNARUWA,POSTAL VOTES - POLONNARUWA DISTRICT,M. B. Theminimulla,2,0.01%
North Central Province,POLONNARUWA,POSTAL VOTES - POLONNARUWA DISTRICT,Pani Wijesiriwardane,1,0.01%
North Central Province,POLONNARUWA,POSTAL VOTES - POLONNARUWA DISTRICT,Duminda Nagamuwa,11,0.08%
North Central Province,POLONNARUWA,POSTAL VOTES - POLONNARUWA DISTRICT,Panagoda Don Prince Soloman Anura Liyanage,6,0.04%
North Central Province,POLONNARUWA,POSTAL VOTES - POLONNARUWA DISTRICT,Maithripala Sirisena,"9,480",68.42%
North Central Province,POLONNARUWA,POSTAL VOTES - POLONNARUWA DISTRICT,Ruwanthilaka Peduru Arachchi,2,0.01%
North Central Province,POLONNARUWA,POSTAL VOTES - POLONNARUWA DISTRICT,Anuruddha Polgampala,2,0.01%
North Central Province,POLONNARUWA,POSTAL VOTES - POLONNARUWA DISTRICT,Baththaramulle Seelarathana Thero,1,0.01%
North Central Province,POLONNARUWA,POSTAL VOTES - POLONNARUWA DISTRICT,Sarath Manamendra,3,0.02%
North Central Province,POLONNARUWA,POSTAL VOTES - POLONNARUWA DISTRICT,Arachchige Rathnayaka Sirisena,11,0.08%
North Central Province,POLONNARUWA,POSTAL VOTES - POLONNARUWA DISTRICT,Mahinda Rajapaksa,"4,309",31.10%
North Central Province,POLONNARUWA,POSTAL VOTES - POLONNARUWA DISTRICT,Namal Rajapaksa,5,0.04%
North Central Province,POLONNARUWA,POSTAL VOTES - POLONNARUWA DISTRICT,Sundaram Mahendran,,0.00%
North Central Province,POLONNARUWA,POSTAL VOTES - POLONNARUWA DISTRICT,Jayantha Kulathunga,,0.00%
North Central Province,POLONNARUWA,POSTAL VOTES - POLONNARUWA DISTRICT,Valid Votes,"13,856",98.99%
North Central Province,POLONNARUWA,POSTAL VOTES - POLONNARUWA DISTRICT,Rejected Votes,142,1.01%
North Central Province,POLONNARUWA,POSTAL VOTES - POLONNARUWA DISTRICT,Total Polled,"13,998",98.49%
North Central Province,POLONNARUWA,POSTAL VOTES - POLONNARUWA DISTRICT,Regis.Electors,"14,213",
North Central Province,POLONNARUWA,FINAL DISTRICT RESULT - POLONNARUWA DISTRICT,Aithurus Mohamed Illias,107,0.04%
North Central Province,POLONNARUWA,FINAL DISTRICT RESULT - POLONNARUWA DISTRICT,Ibrahim Miflar,166,0.06%
North Central Province,POLONNARUWA,FINAL DISTRICT RESULT - POLONNARUWA DISTRICT,Prasanna Priyankara,40,0.02%
North Central Province,POLONNARUWA,FINAL DISTRICT RESULT - POLONNARUWA DISTRICT,Wimal Geeganage,22,0.01%
North Central Province,POLONNARUWA,FINAL DISTRICT RESULT - POLONNARUWA DISTRICT,Sirithunga Jayasuriya,129,0.05%
North Central Province,POLONNARUWA,FINAL DISTRICT RESULT - POLONNARUWA DISTRICT,M. B. Theminimulla,53,0.02%
North Central Province,POLONNARUWA,FINAL DISTRICT RESULT - POLONNARUWA DISTRICT,Pani Wijesiriwardane,43,0.02%
North Central Province,POLONNARUWA,FINAL DISTRICT RESULT - POLONNARUWA DISTRICT,Duminda Nagamuwa,336,0.13%
North Central Province,POLONNARUWA,FINAL DISTRICT RESULT - POLONNARUWA DISTRICT,Panagoda Don Prince Soloman Anura Liyanage,257,0.10%
North Central Province,POLONNARUWA,FINAL DISTRICT RESULT - POLONNARUWA DISTRICT,Maithripala Sirisena,"147,974",57.80%
North Central Province,POLONNARUWA,FINAL DISTRICT RESULT - POLONNARUWA DISTRICT,Ruwanthilaka Peduru Arachchi,298,0.12%
North Central Province,POLONNARUWA,FINAL DISTRICT RESULT - POLONNARUWA DISTRICT,Anuruddha Polgampala,59,0.02%
North Central Province,POLONNARUWA,FINAL DISTRICT RESULT - POLONNARUWA DISTRICT,Baththaramulle Seelarathana Thero,44,0.02%
North Central Province,POLONNARUWA,FINAL DISTRICT RESULT - POLONNARUWA DISTRICT,Sarath Manamendra,103,0.04%
North Central Province,POLONNARUWA,FINAL DISTRICT RESULT - POLONNARUWA DISTRICT,Arachchige Rathnayaka Sirisena,370,0.14%
North Central Province,POLONNARUWA,FINAL DISTRICT RESULT - POLONNARUWA DISTRICT,Mahinda Rajapaksa,"105,640",41.27%
North Central Province,POLONNARUWA,FINAL DISTRICT RESULT - POLONNARUWA DISTRICT,Namal Rajapaksa,292,0.11%
North Central Province,POLONNARUWA,FINAL DISTRICT RESULT - POLONNARUWA DISTRICT,Sundaram Mahendran,36,0.01%
North Central Province,POLONNARUWA,FINAL DISTRICT RESULT - POLONNARUWA DISTRICT,Jayantha Kulathunga,27,0.01%
North Central Province,POLONNARUWA,FINAL DISTRICT RESULT - POLONNARUWA DISTRICT,Valid Votes,"255,996",99.31%
North Central Province,POLONNARUWA,FINAL DISTRICT RESULT - POLONNARUWA DISTRICT,Rejected Votes,"1,790",0.69%
North Central Province,POLONNARUWA,FINAL DISTRICT RESULT - POLONNARUWA DISTRICT,Total Polled,"257,786",83.94%
North Central Province,POLONNARUWA,FINAL DISTRICT RESULT - POLONNARUWA DISTRICT,Regis.Electors,"307,125",
Uva Province,BADULLA,MAHIYANGANE,Aithurus Mohamed Illias,91,0.12%
Uva Province,BADULLA,MAHIYANGANE,Ibrahim Miflar,151,0.20%
Uva Province,BADULLA,MAHIYANGANE,Prasanna Priyankara,27,0.04%
Uva Province,BADULLA,MAHIYANGANE,Wimal Geeganage,14,0.02%
Uva Province,BADULLA,MAHIYANGANE,Sirithunga Jayasuriya,71,0.09%
Uva Province,BADULLA,MAHIYANGANE,M. B. Theminimulla,23,0.03%
Uva Province,BADULLA,MAHIYANGANE,Pani Wijesiriwardane,18,0.02%
Uva Province,BADULLA,MAHIYANGANE,Duminda Nagamuwa,38,0.05%
Uva Province,BADULLA,MAHIYANGANE,Panagoda Don Prince Soloman Anura Liyanage,71,0.09%
Uva Province,BADULLA,MAHIYANGANE,Maithripala Sirisena,"31,495",41.80%
Uva Province,BADULLA,MAHIYANGANE,Ruwanthilaka Peduru Arachchi,90,0.12%
Uva Province,BADULLA,MAHIYANGANE,Anuruddha Polgampala,23,0.03%
Uva Province,BADULLA,MAHIYANGANE,Baththaramulle Seelarathana Thero,9,0.01%
Uva Province,BADULLA,MAHIYANGANE,Sarath Manamendra,60,0.08%
Uva Province,BADULLA,MAHIYANGANE,Arachchige Rathnayaka Sirisena,191,0.25%
Uva Province,BADULLA,MAHIYANGANE,Mahinda Rajapaksa,"42,718",56.69%
Uva Province,BADULLA,MAHIYANGANE,Namal Rajapaksa,213,0.28%
Uva Province,BADULLA,MAHIYANGANE,Sundaram Mahendran,33,0.04%
Uva Province,BADULLA,MAHIYANGANE,Jayantha Kulathunga,15,0.02%
Uva Province,BADULLA,MAHIYANGANE,Valid Votes,"75,351",98.78%
Uva Province,BADULLA,MAHIYANGANE,Rejected Votes,930,1.22%
Uva Province,BADULLA,MAHIYANGANE,Total Polled,"76,281",79.70%
Uva Province,BADULLA,MAHIYANGANE,Regis.Electors,"95,715",
Uva Province,BADULLA,WIYALUWA,Aithurus Mohamed Illias,53,0.13%
Uva Province,BADULLA,WIYALUWA,Ibrahim Miflar,82,0.21%
Uva Province,BADULLA,WIYALUWA,Prasanna Priyankara,14,0.04%
Uva Province,BADULLA,WIYALUWA,Wimal Geeganage,7,0.02%
Uva Province,BADULLA,WIYALUWA,Sirithunga Jayasuriya,36,0.09%
Uva Province,BADULLA,WIYALUWA,M. B. Theminimulla,21,0.05%
Uva Province,BADULLA,WIYALUWA,Pani Wijesiriwardane,14,0.04%
Uva Province,BADULLA,WIYALUWA,Duminda Nagamuwa,38,0.10%
Uva Province,BADULLA,WIYALUWA,Panagoda Don Prince Soloman Anura Liyanage,61,0.15%
Uva Province,BADULLA,WIYALUWA,Maithripala Sirisena,"15,128",38.42%
Uva Province,BADULLA,WIYALUWA,Ruwanthilaka Peduru Arachchi,51,0.13%
Uva Province,BADULLA,WIYALUWA,Anuruddha Polgampala,17,0.04%
Uva Province,BADULLA,WIYALUWA,Baththaramulle Seelarathana Thero,14,0.04%
Uva Province,BADULLA,WIYALUWA,Sarath Manamendra,41,0.10%
Uva Province,BADULLA,WIYALUWA,Arachchige Rathnayaka Sirisena,110,0.28%
Uva Province,BADULLA,WIYALUWA,Mahinda Rajapaksa,"23,518",59.72%
Uva Province,BADULLA,WIYALUWA,Namal Rajapaksa,112,0.28%
Uva Province,BADULLA,WIYALUWA,Sundaram Mahendran,31,0.08%
Uva Province,BADULLA,WIYALUWA,Jayantha Kulathunga,31,0.08%
Uva Province,BADULLA,WIYALUWA,Valid Votes,"39,379",97.96%
Uva Province,BADULLA,WIYALUWA,Rejected Votes,822,2.04%
Uva Province,BADULLA,WIYALUWA,Total Polled,"40,201",78.37%
Uva Province,BADULLA,WIYALUWA,Regis.Electors,"51,295",
Uva Province,BADULLA,PASSARA,Aithurus Mohamed Illias,96,0.20%
Uva Province,BADULLA,PASSARA,Ibrahim Miflar,186,0.40%
Uva Province,BADULLA,PASSARA,Prasanna Priyankara,23,0.05%
Uva Province,BADULLA,PASSARA,Wimal Geeganage,8,0.02%
Uva Province,BADULLA,PASSARA,Sirithunga Jayasuriya,75,0.16%
Uva Province,BADULLA,PASSARA,M. B. Theminimulla,36,0.08%
Uva Province,BADULLA,PASSARA,Pani Wijesiriwardane,37,0.08%
Uva Province,BADULLA,PASSARA,Duminda Nagamuwa,69,0.15%
Uva Province,BADULLA,PASSARA,Panagoda Don Prince Soloman Anura Liyanage,125,0.27%
Uva Province,BADULLA,PASSARA,Maithripala Sirisena,"25,598",54.47%
Uva Province,BADULLA,PASSARA,Ruwanthilaka Peduru Arachchi,122,0.26%
Uva Province,BADULLA,PASSARA,Anuruddha Polgampala,33,0.07%
Uva Province,BADULLA,PASSARA,Baththaramulle Seelarathana Thero,19,0.04%
Uva Province,BADULLA,PASSARA,Sarath Manamendra,50,0.11%
Uva Province,BADULLA,PASSARA,Arachchige Rathnayaka Sirisena,132,0.28%
Uva Province,BADULLA,PASSARA,Mahinda Rajapaksa,"20,202",42.99%
Uva Province,BADULLA,PASSARA,Namal Rajapaksa,128,0.27%
Uva Province,BADULLA,PASSARA,Sundaram Mahendran,48,0.10%
Uva Province,BADULLA,PASSARA,Jayantha Kulathunga,9,0.02%
Uva Province,BADULLA,PASSARA,Valid Votes,"46,996",98.12%
Uva Province,BADULLA,PASSARA,Rejected Votes,900,1.88%
Uva Province,BADULLA,PASSARA,Total Polled,"47,896",76.15%
Uva Province,BADULLA,PASSARA,Regis.Electors,"62,901",
Uva Province,BADULLA,BADULLA,Aithurus Mohamed Illias,41,0.09%
Uva Province,BADULLA,BADULLA,Ibrahim Miflar,61,0.14%
Uva Province,BADULLA,BADULLA,Prasanna Priyankara,6,0.01%
Uva Province,BADULLA,BADULLA,Wimal Geeganage,5,0.01%
Uva Province,BADULLA,BADULLA,Sirithunga Jayasuriya,43,0.10%
Uva Province,BADULLA,BADULLA,M. B. Theminimulla,22,0.05%
Uva Province,BADULLA,BADULLA,Pani Wijesiriwardane,16,0.04%
Uva Province,BADULLA,BADULLA,Duminda Nagamuwa,47,0.11%
Uva Province,BADULLA,BADULLA,Panagoda Don Prince Soloman Anura Liyanage,47,0.11%
Uva Province,BADULLA,BADULLA,Maithripala Sirisena,"22,659",52.41%
Uva Province,BADULLA,BADULLA,Ruwanthilaka Peduru Arachchi,45,0.10%
Uva Province,BADULLA,BADULLA,Anuruddha Polgampala,15,0.03%
Uva Province,BADULLA,BADULLA,Baththaramulle Seelarathana Thero,11,0.03%
Uva Province,BADULLA,BADULLA,Sarath Manamendra,17,0.04%
Uva Province,BADULLA,BADULLA,Arachchige Rathnayaka Sirisena,68,0.16%
Uva Province,BADULLA,BADULLA,Mahinda Rajapaksa,"20,062",46.40%
Uva Province,BADULLA,BADULLA,Namal Rajapaksa,51,0.12%
Uva Province,BADULLA,BADULLA,Sundaram Mahendran,13,0.03%
Uva Province,BADULLA,BADULLA,Jayantha Kulathunga,5,0.01%
Uva Province,BADULLA,BADULLA,Valid Votes,"43,234",98.56%
Uva Province,BADULLA,BADULLA,Rejected Votes,630,1.44%
Uva Province,BADULLA,BADULLA,Total Polled,"43,864",79.49%
Uva Province,BADULLA,BADULLA,Regis.Electors,"55,185",
Uva Province,BADULLA,HALI-ELA,Aithurus Mohamed Illias,85,0.16%
Uva Province,BADULLA,HALI-ELA,Ibrahim Miflar,118,0.22%
Uva Province,BADULLA,HALI-ELA,Prasanna Priyankara,33,0.06%
Uva Province,BADULLA,HALI-ELA,Wimal Geeganage,23,0.04%
Uva Province,BADULLA,HALI-ELA,Sirithunga Jayasuriya,71,0.13%
Uva Province,BADULLA,HALI-ELA,M. B. Theminimulla,35,0.06%
